ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 55-59,2015,86.676,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 60-64,2015,78.62,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 65+,2015,36.455,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): Total,2015,46.788,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 15-19,2015,9.641,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 20-24,2015,38.384,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 25-29,2015,61.124,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 30-34,2015,65.726,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 35-39,2015,66.825,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 40-44,2015,66.053,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 45-49,2015,64.44,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 50-54,2015,60.107,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 55-59,2015,54.903,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 60-64,2015,38.713,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 65+,2015,13.402,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 15+",2014,57.918,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 15-64",2014,63.275,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 15-24",2014,30.687,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 25+",2014,64.834,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 15+",2014,69.667,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 15-64",2014,74.106,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 15-24",2014,36.1,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 25+",2014,78.641,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15+",2014,46.733,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15-64",2014,52.551,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15-24",2014,25.098,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 25+",2014,51.958,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): Total,2014,57.918,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 15-24,2014,30.687,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 25-54,2014,75.367,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 55-64,2014,63.933,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 65+,2014,22.215,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): Total,2014,69.667,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 15-24,2014,36.1,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 25-54,2014,86.745,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 55-64,2014,82.54,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 65+,2014,34.804,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): Total,2014,46.733,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 15-24,2014,25.098,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 25-54,2014,64.063,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 55-64,2014,46.93,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 65+,2014,13.014,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): Total,2014,57.918,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 15-24,2014,30.687,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 25-34,2014,73.181,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 35-44,2014,77.521,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 45-54,2014,75.602,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 55-64,2014,63.933,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 65+,2014,22.215,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): Total,2014,69.667,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 15-24,2014,36.1,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 25-34,2014,81.94,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 35-44,2014,89.744,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 45-54,2014,89.232,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 55-64,2014,82.54,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 65+,2014,34.804,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): Total,2014,46.733,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 15-24,2014,25.098,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 25-34,2014,64.25,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 35-44,2014,65.35,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 45-54,2014,62.492,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 55-64,2014,46.93,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 65+,2014,13.014,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): Total,2014,57.918,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 15-19,2014,12.671,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 20-24,2014,47.053,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 25-29,2014,68.576,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 30-34,2014,78.058,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 35-39,2014,77.468,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 40-44,2014,77.576,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 45-49,2014,76.311,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 50-54,2014,74.84,,,,Repository: ILO-STATISTICS - Micro data processing
Chile,LFS - National Employment Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 55-59,2014,69.216,,,,Repository: ILO-STATISTICS - Micro data processing
